"","dow","hour","nbrhood","year","count"
"12719",5,19,"SanPAR",2012,2
"12720",5,19,"SanPCF",2012,21
"12721",5,19,"SanPET",2012,1
"12722",5,19,"SanPON",2012,7
"12723",5,19,"SanPRK",2012,5
"12724",5,19,"SanRAN",2012,9
"12725",5,19,"SanRED",2012,11
"12726",5,19,"SanRID",2012,2
"12727",5,19,"SanRNC",2012,6
"12728",5,19,"SanROL",2012,6
"12729",5,19,"SanROS",2012,2
"12730",5,19,"SanSAB",2012,3
"12731",5,19,"SanSCR",2012,6
"12732",5,19,"SanSER",2012,9
"12733",5,19,"SanSKL",2012,6
"12734",5,19,"SanSNC",2012,2
"12735",5,19,"SanSNS",2012,7
"12736",5,19,"SanSOR",2012,5
"12737",5,19,"SanSSI",2012,15
"12738",5,19,"SanSTH",2012,2
"12739",5,19,"SanSWA",2012,3
"12740",5,19,"SanTAL",2012,2
"12741",5,19,"SanTIR",2012,1
"12742",5,19,"SanTOM",2012,3
"12743",5,19,"SanTOR",2012,1
"12744",5,19,"SanTRL",2012,1
"12745",5,19,"SanTRR",2012,1
"12746",5,19,"SanUIN",2012,3
"12747",5,19,"SanVAL",2012,4
"12748",5,20,"NONE",2012,859
"12749",5,20,"SanADM",2012,2
"12750",5,20,"SanALL",2012,2
"12751",5,20,"SanAZL",2012,2
"12752",5,20,"SanBAH",2012,3
"12753",5,20,"SanBAL",2012,1
"12754",5,20,"SanBAP",2012,3
"12755",5,20,"SanBAR",2012,8
"12756",5,20,"SanBAT",2012,11
"12757",5,20,"SanBLA",2012,1
"12758",5,20,"SanBOR",2012,1
"12759",5,20,"SanCAE",2012,1
"12760",5,20,"SanCAL",2012,4
"12761",5,20,"SanCAR",2012,4
"12762",5,20,"SanCAS",2012,3
"12763",5,20,"SanCHE",2012,4
"12764",5,20,"SanCHL",2012,2
"12765",5,20,"SanCHO",2012,3
"12766",5,20,"SanCLL",2012,6
"12767",5,20,"SanCLN",2012,6
"12768",5,20,"SanCOE",2012,8
"12769",5,20,"SanCOR",2012,11
"12770",5,20,"SanCRR",2012,3
"12771",5,20,"SanCRT",2012,1
"12772",5,20,"SanDLC",2012,3
"12773",5,20,"SanDLM",2012,3
"12774",5,20,"SanEAN",2012,3
"12775",5,20,"SanEAS",2012,11
"12776",5,20,"SanEGG",2012,9
"12777",5,20,"SanELC",2012,2
"12778",5,20,"SanFAI",2012,1
"12779",5,20,"SanFRM",2012,4
"12780",5,20,"SanGAS",2012,6
"12781",5,20,"SanGOL",2012,2
"12782",5,20,"SanGRA",2012,9
"12783",5,20,"SanGRN",2012,1
"12784",5,20,"SanHAR",2012,1
"12785",5,20,"SanHIL",2012,13
"12786",5,20,"SanHOR",2012,2
"12787",5,20,"SanIDW",2012,5
"12788",5,20,"SanISS",2012,2
"12789",5,20,"SanJAM",2012,4
"12790",5,20,"SanKEN",2012,1
"12791",5,20,"SanKER",2012,9
"12792",5,20,"SanLAJ",2012,20
"12793",5,20,"SanLAK",2012,7
"12794",5,20,"SanLIN",2012,7
"12795",5,20,"SanLNC",2012,2
"12796",5,20,"SanLOG",2012,7
"12797",5,20,"SanLOM",2012,5
"12798",5,20,"SanMAR",2012,2
"12799",5,20,"SanMDT",2012,5
"12800",5,20,"SanMIR",2012,12
"12801",5,20,"SanMIS",2012,7
"12802",5,20,"SanMON",2012,8
"12803",5,20,"SanMOR",2012,4
"12804",5,20,"SanMRM",2012,2
"12805",5,20,"SanMSB",2012,1
"12806",5,20,"SanMSH",2012,11
"12807",5,20,"SanMST",2012,14
"12808",5,20,"SanMTO",2012,3
"12809",5,20,"SanNES",2012,3
"12810",5,20,"SanNOA",2012,3
"12811",5,20,"SanNOR",2012,2
"12812",5,20,"SanNRM",2012,7
"12813",5,20,"SanNRT",2012,21
"12814",5,20,"SanNUV",2012,12
"12815",5,20,"SanOCN",2012,15
"12816",5,20,"SanOEC",2012,4
"12817",5,20,"SanOKP",2012,3
"12818",5,20,"SanOOL",2012,3
"12819",5,20,"SanOTM",2012,4
"12820",5,20,"SanPAL",2012,4
"12821",5,20,"SanPAR",2012,2
"12822",5,20,"SanPCF",2012,20
"12823",5,20,"SanPET",2012,1
"12824",5,20,"SanPON",2012,6
"12825",5,20,"SanPRK",2012,6
"12826",5,20,"SanRAN",2012,5
"12827",5,20,"SanRED",2012,8
"12828",5,20,"SanRID",2012,2
"12829",5,20,"SanRNC",2012,8
"12830",5,20,"SanROL",2012,10
"12831",5,20,"SanROS",2012,1
"12832",5,20,"SanSCR",2012,4
"12833",5,20,"SanSER",2012,10
"12834",5,20,"SanSHE",2012,4
"12835",5,20,"SanSKL",2012,2
"12836",5,20,"SanSNC",2012,4
"12837",5,20,"SanSNS",2012,10
"12838",5,20,"SanSOR",2012,4
"12839",5,20,"SanSSI",2012,9
"12840",5,20,"SanSTO",2012,3
"12841",5,20,"SanSWA",2012,5
"12842",5,20,"SanTAL",2012,5
"12843",5,20,"SanTER",2012,6
"12844",5,20,"SanTIR",2012,3
"12845",5,20,"SanTOM",2012,10
"12846",5,20,"SanTOR",2012,1
"12847",5,20,"SanTRL",2012,5
"12848",5,20,"SanTRR",2012,1
"12849",5,20,"SanUIN",2012,7
"12850",5,20,"SanVAL",2012,4
"12851",5,20,"SanWOD",2012,2
"12852",5,21,"NONE",2012,802
"12853",5,21,"SanALL",2012,1
"12854",5,21,"SanALT",2012,1
"12855",5,21,"SanAZL",2012,1
"12856",5,21,"SanBAL",2012,4
"12857",5,21,"SanBAP",2012,7
"12858",5,21,"SanBAR",2012,7
"12859",5,21,"SanBAT",2012,7
"12860",5,21,"SanBIR",2012,1
"12861",5,21,"SanCAE",2012,3
"12862",5,21,"SanCAL",2012,11
"12863",5,21,"SanCAR",2012,6
"12864",5,21,"SanCAS",2012,3
"12865",5,21,"SanCHE",2012,3
"12866",5,21,"SanCHL",2012,2
"12867",5,21,"SanCHO",2012,2
"12868",5,21,"SanCLL",2012,4
"12869",5,21,"SanCLN",2012,5
"12870",5,21,"SanCLR",2012,1
"12871",5,21,"SanCOE",2012,9
"12872",5,21,"SanCOR",2012,9
"12873",5,21,"SanCRR",2012,2
"12874",5,21,"SanCRT",2012,3
"12875",5,21,"SanDLC",2012,2
"12876",5,21,"SanDLM",2012,3
"12877",5,21,"SanEAN",2012,2
"12878",5,21,"SanEAS",2012,12
"12879",5,21,"SanEGG",2012,2
"12880",5,21,"SanELC",2012,2
"12881",5,21,"SanFAI",2012,1
"12882",5,21,"SanFOX",2012,1
"12883",5,21,"SanFRM",2012,5
"12884",5,21,"SanGAS",2012,5
"12885",5,21,"SanGOL",2012,2
"12886",5,21,"SanGRA",2012,6
"12887",5,21,"SanGRN",2012,4
"12888",5,21,"SanHAR",2012,2
"12889",5,21,"SanHIL",2012,12
"12890",5,21,"SanHOR",2012,1
"12891",5,21,"SanIDW",2012,8
"12892",5,21,"SanISS",2012,4
"12893",5,21,"SanJAM",2012,1
"12894",5,21,"SanKEN",2012,3
"12895",5,21,"SanKER",2012,4
"12896",5,21,"SanLAJ",2012,13
"12897",5,21,"SanLAK",2012,5
"12898",5,21,"SanLIN",2012,7
"12899",5,21,"SanLIT",2012,3
"12900",5,21,"SanLNC",2012,6
"12901",5,21,"SanLOG",2012,3
"12902",5,21,"SanLOM",2012,3
"12903",5,21,"SanMAR",2012,6
"12904",5,21,"SanMDT",2012,3
"12905",5,21,"SanMIA",2012,8
"12906",5,21,"SanMIR",2012,16
"12907",5,21,"SanMIS",2012,9
"12908",5,21,"SanMON",2012,4
"12909",5,21,"SanMOR",2012,4
"12910",5,21,"SanMSB",2012,2
"12911",5,21,"SanMSH",2012,10
"12912",5,21,"SanMST",2012,9
"12913",5,21,"SanMTO",2012,2
"12914",5,21,"SanNES",2012,2
"12915",5,21,"SanNOA",2012,3
"12916",5,21,"SanNOR",2012,1
"12917",5,21,"SanNRM",2012,8
"12918",5,21,"SanNRT",2012,29
"12919",5,21,"SanNUV",2012,11
"12920",5,21,"SanOCN",2012,16
"12921",5,21,"SanOEC",2012,5
"12922",5,21,"SanOKP",2012,4
"12923",5,21,"SanOOL",2012,2
"12924",5,21,"SanOTM",2012,4
"12925",5,21,"SanPAL",2012,3
"12926",5,21,"SanPAR",2012,6
"12927",5,21,"SanPCF",2012,41
"12928",5,21,"SanPET",2012,4
"12929",5,21,"SanPON",2012,7
"12930",5,21,"SanPRK",2012,8
"12931",5,21,"SanRAN",2012,13
"12932",5,21,"SanRAO",2012,1
"12933",5,21,"SanRED",2012,4
"12934",5,21,"SanRID",2012,3
"12935",5,21,"SanRNC",2012,2
"12936",5,21,"SanROL",2012,4
"12937",5,21,"SanROS",2012,2
"12938",5,21,"SanSAB",2012,1
"12939",5,21,"SanSCR",2012,3
"12940",5,21,"SanSER",2012,4
"12941",5,21,"SanSHE",2012,4
"12942",5,21,"SanSHR",2012,2
"12943",5,21,"SanSNC",2012,1
"12944",5,21,"SanSNS",2012,5
"12945",5,21,"SanSOR",2012,4
"12946",5,21,"SanSOU",2012,2
"12947",5,21,"SanSSI",2012,13
"12948",5,21,"SanSTO",2012,1
"12949",5,21,"SanSUN",2012,1
"12950",5,21,"SanSWA",2012,1
"12951",5,21,"SanTAL",2012,4
"12952",5,21,"SanTER",2012,4
"12953",5,21,"SanTIR",2012,3
"12954",5,21,"SanTOM",2012,9
"12955",5,21,"SanTOR",2012,1
"12956",5,21,"SanTRL",2012,5
"12957",5,21,"SanTRR",2012,1
"12958",5,21,"SanUIN",2012,5
"12959",5,21,"SanVAL",2012,10
"12960",5,22,"NONE",2012,748
"12961",5,22,"SanADM",2012,1
"12962",5,22,"SanALL",2012,5
"12963",5,22,"SanAZL",2012,1
"12964",5,22,"SanBAH",2012,1
"12965",5,22,"SanBAL",2012,2
"12966",5,22,"SanBAP",2012,8
"12967",5,22,"SanBAR",2012,5
"12968",5,22,"SanBAT",2012,6
"12969",5,22,"SanBIR",2012,1
"12970",5,22,"SanBLA",2012,4
"12971",5,22,"SanBOR",2012,3
"12972",5,22,"SanCAE",2012,3
"12973",5,22,"SanCAL",2012,17
"12974",5,22,"SanCAR",2012,6
"12975",5,22,"SanCAS",2012,7
"12976",5,22,"SanCHE",2012,7
"12977",5,22,"SanCHL",2012,2
"12978",5,22,"SanCHO",2012,2
"12979",5,22,"SanCLL",2012,7
"12980",5,22,"SanCLN",2012,6
"12981",5,22,"SanCLR",2012,2
"12982",5,22,"SanCOE",2012,14
"12983",5,22,"SanCOR",2012,14
"12984",5,22,"SanCRR",2012,12
"12985",5,22,"SanCRT",2012,3
"12986",5,22,"SanDLC",2012,6
"12987",5,22,"SanDLM",2012,2
"12988",5,22,"SanEAN",2012,3
"12989",5,22,"SanEAS",2012,33
"12990",5,22,"SanEGG",2012,4
"12991",5,22,"SanELC",2012,1
"12992",5,22,"SanEMR",2012,2
"12993",5,22,"SanFOX",2012,1
"12994",5,22,"SanFRM",2012,5
"12995",5,22,"SanGAS",2012,10
"12996",5,22,"SanGOL",2012,3
"12997",5,22,"SanGRA",2012,13
"12998",5,22,"SanGRN",2012,7
"12999",5,22,"SanHAR",2012,1
"13000",5,22,"SanHIL",2012,17
"13001",5,22,"SanHOR",2012,1
"13002",5,22,"SanIDW",2012,7
"13003",5,22,"SanISS",2012,3
"13004",5,22,"SanJAM",2012,2
"13005",5,22,"SanKEN",2012,3
"13006",5,22,"SanKER",2012,4
"13007",5,22,"SanLAJ",2012,22
"13008",5,22,"SanLAK",2012,3
"13009",5,22,"SanLIN",2012,4
"13010",5,22,"SanLIT",2012,1
"13011",5,22,"SanLNC",2012,3
"13012",5,22,"SanLOG",2012,5
"13013",5,22,"SanLOM",2012,1
"13014",5,22,"SanMAR",2012,7
"13015",5,22,"SanMDT",2012,5
"13016",5,22,"SanMIA",2012,3
"13017",5,22,"SanMIR",2012,16
"13018",5,22,"SanMIS",2012,4
"13019",5,22,"SanMON",2012,8
"13020",5,22,"SanMOR",2012,6
"13021",5,22,"SanMRM",2012,4
"13022",5,22,"SanMSH",2012,13
"13023",5,22,"SanMST",2012,6
"13024",5,22,"SanMTO",2012,4
"13025",5,22,"SanNES",2012,6
"13026",5,22,"SanNOA",2012,12
"13027",5,22,"SanNRM",2012,7
"13028",5,22,"SanNRT",2012,26
"13029",5,22,"SanNUV",2012,10
"13030",5,22,"SanOCN",2012,12
"13031",5,22,"SanOEC",2012,5
"13032",5,22,"SanOKP",2012,9
"13033",5,22,"SanOOL",2012,3
"13034",5,22,"SanOTM",2012,2
"13035",5,22,"SanPAL",2012,3
"13036",5,22,"SanPAR",2012,7
"13037",5,22,"SanPCF",2012,68
"13038",5,22,"SanPET",2012,1
"13039",5,22,"SanPON",2012,7
"13040",5,22,"SanPRK",2012,7
"13041",5,22,"SanRAN",2012,7
"13042",5,22,"SanRED",2012,1
"13043",5,22,"SanRID",2012,3
"13044",5,22,"SanRNC",2012,12
"13045",5,22,"SanROL",2012,7
"13046",5,22,"SanROS",2012,5
"13047",5,22,"SanSAB",2012,1
"13048",5,22,"SanSCR",2012,3
"13049",5,22,"SanSER",2012,3
"13050",5,22,"SanSHE",2012,1
"13051",5,22,"SanSHR",2012,3
"13052",5,22,"SanSKL",2012,3
"13053",5,22,"SanSNC",2012,2
"13054",5,22,"SanSNS",2012,9
"13055",5,22,"SanSOR",2012,1
"13056",5,22,"SanSOU",2012,3
"13057",5,22,"SanSSI",2012,8
"13058",5,22,"SanSTH",2012,4
"13059",5,22,"SanSTO",2012,2
"13060",5,22,"SanSWA",2012,8
"13061",5,22,"SanTAL",2012,5
"13062",5,22,"SanTER",2012,1
"13063",5,22,"SanTIR",2012,3
"13064",5,22,"SanTOM",2012,13
"13065",5,22,"SanTOR",2012,2
"13066",5,22,"SanTRL",2012,4
"13067",5,22,"SanTRR",2012,1
"13068",5,22,"SanUIN",2012,4
"13069",5,22,"SanVAL",2012,13
"13070",5,22,"SanWOD",2012,2
"13071",5,23,"NONE",2012,810
"13072",5,23,"SanADM",2012,2
"13073",5,23,"SanALL",2012,2
"13074",5,23,"SanAZL",2012,3
"13075",5,23,"SanBAH",2012,2
"13076",5,23,"SanBAL",2012,1
"13077",5,23,"SanBAP",2012,8
"13078",5,23,"SanBAR",2012,3
"13079",5,23,"SanBAT",2012,7
"13080",5,23,"SanBIR",2012,2
"13081",5,23,"SanBLA",2012,1
"13082",5,23,"SanBOR",2012,7
"13083",5,23,"SanCAE",2012,1
"13084",5,23,"SanCAL",2012,10
"13085",5,23,"SanCAR",2012,9
"13086",5,23,"SanCAS",2012,4
"13087",5,23,"SanCHE",2012,7
"13088",5,23,"SanCHO",2012,2
"13089",5,23,"SanCLL",2012,3
"13090",5,23,"SanCLN",2012,5
"13091",5,23,"SanCOE",2012,15
"13092",5,23,"SanCOR",2012,16
"13093",5,23,"SanCRR",2012,9
"13094",5,23,"SanCRT",2012,6
"13095",5,23,"SanDLC",2012,5
"13096",5,23,"SanDLM",2012,5
"13097",5,23,"SanEAN",2012,4
"13098",5,23,"SanEAS",2012,15
"13099",5,23,"SanEGG",2012,5
"13100",5,23,"SanELC",2012,4
"13101",5,23,"SanFOX",2012,1
"13102",5,23,"SanFRM",2012,2
"13103",5,23,"SanGAS",2012,27
"13104",5,23,"SanGOL",2012,5
"13105",5,23,"SanGRA",2012,7
"13106",5,23,"SanHAR",2012,2
"13107",5,23,"SanHIL",2012,12
"13108",5,23,"SanHOR",2012,2
"13109",5,23,"SanIDW",2012,6
"13110",5,23,"SanISL",2012,1
"13111",5,23,"SanISS",2012,2
"13112",5,23,"SanJAM",2012,2
"13113",5,23,"SanKEN",2012,4
"13114",5,23,"SanKER",2012,6
"13115",5,23,"SanLAJ",2012,12
"13116",5,23,"SanLAK",2012,6
"13117",5,23,"SanLIN",2012,10
"13118",5,23,"SanLIT",2012,2
"13119",5,23,"SanLNC",2012,1
"13120",5,23,"SanLOG",2012,8
"13121",5,23,"SanMAR",2012,6
"13122",5,23,"SanMDT",2012,3
"13123",5,23,"SanMIA",2012,1
"13124",5,23,"SanMIR",2012,16
"13125",5,23,"SanMIS",2012,6
"13126",5,23,"SanMON",2012,7
"13127",5,23,"SanMOR",2012,4
"13128",5,23,"SanMRM",2012,1
"13129",5,23,"SanMSH",2012,13
"13130",5,23,"SanMST",2012,10
"13131",5,23,"SanMTO",2012,2
"13132",5,23,"SanNES",2012,3
"13133",5,23,"SanNOA",2012,7
"13134",5,23,"SanNOR",2012,1
"13135",5,23,"SanNRM",2012,7
"13136",5,23,"SanNRT",2012,32
"13137",5,23,"SanNUV",2012,17
"13138",5,23,"SanOCN",2012,20
"13139",5,23,"SanOEC",2012,1
"13140",5,23,"SanOKP",2012,2
"13141",5,23,"SanOOL",2012,1
"13142",5,23,"SanOTM",2012,2
"13143",5,23,"SanPAL",2012,4
"13144",5,23,"SanPAR",2012,7
"13145",5,23,"SanPCF",2012,71
"13146",5,23,"SanPET",2012,1
"13147",5,23,"SanPON",2012,7
"13148",5,23,"SanPRK",2012,7
"13149",5,23,"SanRAN",2012,12
"13150",5,23,"SanRED",2012,4
"13151",5,23,"SanRID",2012,1
"13152",5,23,"SanRNC",2012,13
"13153",5,23,"SanROL",2012,6
"13154",5,23,"SanROS",2012,1
"13155",5,23,"SanSAB",2012,2
"13156",5,23,"SanSCR",2012,3
"13157",5,23,"SanSER",2012,5
"13158",5,23,"SanSHE",2012,1
"13159",5,23,"SanSHR",2012,2
"13160",5,23,"SanSNC",2012,4
"13161",5,23,"SanSNS",2012,12
"13162",5,23,"SanSOR",2012,3
"13163",5,23,"SanSSI",2012,3
"13164",5,23,"SanSTH",2012,2
"13165",5,23,"SanSTO",2012,1
"13166",5,23,"SanSWA",2012,4
"13167",5,23,"SanTAL",2012,7
"13168",5,23,"SanTER",2012,2
"13169",5,23,"SanTIR",2012,11
"13170",5,23,"SanTOM",2012,5
"13171",5,23,"SanTOR",2012,1
"13172",5,23,"SanTRL",2012,7
"13173",5,23,"SanUIN",2012,8
"13174",5,23,"SanVAL",2012,4
"13175",5,23,"SanWOD",2012,1
"13176",6,0,"NONE",2012,715
"13177",6,0,"SanADM",2012,6
"13178",6,0,"SanALL",2012,1
"13179",6,0,"SanALT",2012,1
"13180",6,0,"SanAZL",2012,3
"13181",6,0,"SanBAH",2012,4
"13182",6,0,"SanBAL",2012,2
"13183",6,0,"SanBAP",2012,3
"13184",6,0,"SanBAR",2012,3
"13185",6,0,"SanBAT",2012,6
"13186",6,0,"SanBIR",2012,1
"13187",6,0,"SanBLA",2012,1
"13188",6,0,"SanBOR",2012,1
"13189",6,0,"SanCAL",2012,9
"13190",6,0,"SanCAR",2012,9
"13191",6,0,"SanCAS",2012,8
"13192",6,0,"SanCHE",2012,4
"13193",6,0,"SanCHL",2012,4
"13194",6,0,"SanCHO",2012,3
"13195",6,0,"SanCLL",2012,14
"13196",6,0,"SanCLN",2012,5
"13197",6,0,"SanCLR",2012,3
"13198",6,0,"SanCOE",2012,20
"13199",6,0,"SanCOR",2012,17
"13200",6,0,"SanCRR",2012,11
"13201",6,0,"SanCRT",2012,1
"13202",6,0,"SanDLC",2012,1
"13203",6,0,"SanDLM",2012,3
"13204",6,0,"SanEAN",2012,3
"13205",6,0,"SanEAS",2012,17
"13206",6,0,"SanEGG",2012,2
"13207",6,0,"SanELC",2012,2
"13208",6,0,"SanEMR",2012,1
"13209",6,0,"SanFAI",2012,2
"13210",6,0,"SanFRM",2012,7
"13211",6,0,"SanGAS",2012,38
"13212",6,0,"SanGOL",2012,7
"13213",6,0,"SanGRA",2012,14
"13214",6,0,"SanGRN",2012,5
"13215",6,0,"SanHAR",2012,1
"13216",6,0,"SanHIL",2012,24
"13217",6,0,"SanHOR",2012,1
"13218",6,0,"SanIDW",2012,9
"13219",6,0,"SanISS",2012,5
"13220",6,0,"SanJAM",2012,1
"13221",6,0,"SanKEN",2012,6
"13222",6,0,"SanKER",2012,7
"13223",6,0,"SanLAJ",2012,15
"13224",6,0,"SanLAK",2012,2
"13225",6,0,"SanLAP",2012,1
"13226",6,0,"SanLIN",2012,8
"13227",6,0,"SanLIT",2012,2
"13228",6,0,"SanLNC",2012,8
"13229",6,0,"SanLOG",2012,4
"13230",6,0,"SanLOM",2012,4
"13231",6,0,"SanMAR",2012,7
"13232",6,0,"SanMDT",2012,1
"13233",6,0,"SanMIA",2012,3
"13234",6,0,"SanMIR",2012,22
"13235",6,0,"SanMIS",2012,6
"13236",6,0,"SanMON",2012,4
"13237",6,0,"SanMOR",2012,1
"13238",6,0,"SanMRM",2012,2
"13239",6,0,"SanMSH",2012,8
"13240",6,0,"SanMST",2012,3
"13241",6,0,"SanMTO",2012,4
"13242",6,0,"SanNES",2012,2
"13243",6,0,"SanNOA",2012,5
"13244",6,0,"SanNRM",2012,8
"13245",6,0,"SanNRT",2012,32
"13246",6,0,"SanNUV",2012,14
"13247",6,0,"SanOCN",2012,9
"13248",6,0,"SanOEC",2012,3
"13249",6,0,"SanOKP",2012,7
"13250",6,0,"SanPAR",2012,1
"13251",6,0,"SanPCF",2012,81
"13252",6,0,"SanPET",2012,1
"13253",6,0,"SanPON",2012,9
"13254",6,0,"SanPRK",2012,5
"13255",6,0,"SanRAN",2012,11
"13256",6,0,"SanRED",2012,6
"13257",6,0,"SanRID",2012,3
"13258",6,0,"SanRNC",2012,8
"13259",6,0,"SanROL",2012,11
"13260",6,0,"SanROS",2012,4
"13261",6,0,"SanSCR",2012,2
"13262",6,0,"SanSER",2012,4
"13263",6,0,"SanSHE",2012,1
"13264",6,0,"SanSKL",2012,1
"13265",6,0,"SanSNC",2012,3
"13266",6,0,"SanSNS",2012,11
"13267",6,0,"SanSOR",2012,4
"13268",6,0,"SanSOU",2012,4
"13269",6,0,"SanSSI",2012,8
"13270",6,0,"SanSTH",2012,4
"13271",6,0,"SanSTO",2012,3
"13272",6,0,"SanSUN",2012,1
"13273",6,0,"SanSWA",2012,1
"13274",6,0,"SanTAL",2012,3
"13275",6,0,"SanTER",2012,4
"13276",6,0,"SanTIR",2012,4
"13277",6,0,"SanTOM",2012,12
"13278",6,0,"SanTOR",2012,1
"13279",6,0,"SanTRL",2012,7
"13280",6,0,"SanTRR",2012,4
"13281",6,0,"SanTRV",2012,1
"13282",6,0,"SanUIN",2012,12
"13283",6,0,"SanVAL",2012,2
"13284",6,0,"SanWOD",2012,2
"13285",6,1,"NONE",2012,610
"13286",6,1,"SanADM",2012,3
"13287",6,1,"SanALL",2012,3
"13288",6,1,"SanBAH",2012,2
"13289",6,1,"SanBAP",2012,4
"13290",6,1,"SanBAR",2012,2
"13291",6,1,"SanBAT",2012,2
"13292",6,1,"SanBIR",2012,2
"13293",6,1,"SanBLA",2012,2
"13294",6,1,"SanBUR",2012,1
"13295",6,1,"SanCAE",2012,1
"13296",6,1,"SanCAL",2012,3
"13297",6,1,"SanCAR",2012,9
"13298",6,1,"SanCAS",2012,1
"13299",6,1,"SanCHE",2012,3
"13300",6,1,"SanCHL",2012,2
"13301",6,1,"SanCHO",2012,2
"13302",6,1,"SanCLL",2012,25
"13303",6,1,"SanCLN",2012,4
"13304",6,1,"SanCOE",2012,16
"13305",6,1,"SanCOR",2012,19
"13306",6,1,"SanCRR",2012,4
"13307",6,1,"SanCRT",2012,1
"13308",6,1,"SanDLC",2012,2
"13309",6,1,"SanDLM",2012,1
"13310",6,1,"SanEAN",2012,4
"13311",6,1,"SanEAS",2012,14
"13312",6,1,"SanEGG",2012,1
"13313",6,1,"SanEMR",2012,2
"13314",6,1,"SanFOX",2012,1
"13315",6,1,"SanFRM",2012,3
"13316",6,1,"SanGAS",2012,71
"13317",6,1,"SanGOL",2012,2
"13318",6,1,"SanGRA",2012,5
"13319",6,1,"SanGRN",2012,4
"13320",6,1,"SanHIL",2012,14
"13321",6,1,"SanHOR",2012,3
"13322",6,1,"SanIDW",2012,8
"13323",6,1,"SanISS",2012,3
"13324",6,1,"SanJAM",2012,3
"13325",6,1,"SanKEN",2012,4
"13326",6,1,"SanKER",2012,9
"13327",6,1,"SanLAJ",2012,5
"13328",6,1,"SanLAK",2012,5
"13329",6,1,"SanLIN",2012,3
"13330",6,1,"SanLIT",2012,4
"13331",6,1,"SanLNC",2012,2
"13332",6,1,"SanLOG",2012,4
"13333",6,1,"SanLOM",2012,1
"13334",6,1,"SanMAR",2012,8
"13335",6,1,"SanMDT",2012,2
"13336",6,1,"SanMIA",2012,3
"13337",6,1,"SanMIR",2012,16
"13338",6,1,"SanMIS",2012,2
"13339",6,1,"SanMON",2012,4
"13340",6,1,"SanMOR",2012,3
"13341",6,1,"SanMRM",2012,3
"13342",6,1,"SanMSH",2012,6
"13343",6,1,"SanMST",2012,2
"13344",6,1,"SanMTO",2012,1
"13345",6,1,"SanNES",2012,1
"13346",6,1,"SanNOA",2012,5
"13347",6,1,"SanNRM",2012,6
"13348",6,1,"SanNRT",2012,32
"13349",6,1,"SanNUV",2012,7
"13350",6,1,"SanOCN",2012,7
"13351",6,1,"SanOKP",2012,1
"13352",6,1,"SanOOL",2012,2
"13353",6,1,"SanPAL",2012,3
"13354",6,1,"SanPCF",2012,78
"13355",6,1,"SanPON",2012,3
"13356",6,1,"SanPRK",2012,6
"13357",6,1,"SanRAN",2012,6
"13358",6,1,"SanRED",2012,6
"13359",6,1,"SanRID",2012,2
"13360",6,1,"SanRNC",2012,7
"13361",6,1,"SanROL",2012,7
"13362",6,1,"SanROS",2012,1
"13363",6,1,"SanSAB",2012,2
"13364",6,1,"SanSAN",2012,1
"13365",6,1,"SanSCR",2012,2
"13366",6,1,"SanSER",2012,5
"13367",6,1,"SanSHE",2012,2
"13368",6,1,"SanSHR",2012,1
"13369",6,1,"SanSKL",2012,2
"13370",6,1,"SanSNC",2012,2
"13371",6,1,"SanSNS",2012,7
"13372",6,1,"SanSOU",2012,3
"13373",6,1,"SanSSI",2012,6
"13374",6,1,"SanSTH",2012,1
"13375",6,1,"SanSTO",2012,2
"13376",6,1,"SanSUN",2012,2
"13377",6,1,"SanSWA",2012,3
"13378",6,1,"SanTAL",2012,2
"13379",6,1,"SanTER",2012,2
"13380",6,1,"SanTIR",2012,3
"13381",6,1,"SanTOM",2012,5
"13382",6,1,"SanTRL",2012,4
"13383",6,1,"SanUIN",2012,5
"13384",6,1,"SanVAL",2012,4
"13385",6,1,"SanWOD",2012,1
"13386",6,2,"NONE",2012,514
"13387",6,2,"SanADM",2012,1
"13388",6,2,"SanALL",2012,2
"13389",6,2,"SanAZL",2012,1
"13390",6,2,"SanBAH",2012,1
"13391",6,2,"SanBAP",2012,3
"13392",6,2,"SanBAR",2012,1
"13393",6,2,"SanBAT",2012,7
"13394",6,2,"SanBIR",2012,2
"13395",6,2,"SanBOR",2012,2
"13396",6,2,"SanBUR",2012,1
"13397",6,2,"SanCAE",2012,2
"13398",6,2,"SanCAL",2012,8
"13399",6,2,"SanCAR",2012,5
"13400",6,2,"SanCAS",2012,7
"13401",6,2,"SanCHE",2012,3
"13402",6,2,"SanCHO",2012,1
"13403",6,2,"SanCLL",2012,17
"13404",6,2,"SanCLN",2012,2
"13405",6,2,"SanCLR",2012,2
"13406",6,2,"SanCOE",2012,14
"13407",6,2,"SanCOR",2012,15
"13408",6,2,"SanCRR",2012,2
"13409",6,2,"SanCRT",2012,2
"13410",6,2,"SanDLC",2012,5
"13411",6,2,"SanDLM",2012,2
"13412",6,2,"SanEAN",2012,3
"13413",6,2,"SanEAS",2012,17
"13414",6,2,"SanEGG",2012,2
"13415",6,2,"SanELC",2012,1
"13416",6,2,"SanEMR",2012,1
"13417",6,2,"SanFRM",2012,4
"13418",6,2,"SanGAS",2012,46
"13419",6,2,"SanGOL",2012,3
"13420",6,2,"SanGRA",2012,3
"13421",6,2,"SanGRN",2012,1
"13422",6,2,"SanHIL",2012,21
